order_item_id;order_id;customer_id;product_id;order_date;quantity;unit_price;sales_channel;payment_method;revenue
7590;4617;795;9;2026-04-25 00:00:00;3;8;app;dinheiro;24
7591;3837;1372;3;2026-01-12 00:00:00;1;29,9;delivery;desconhecido;29,9
7592;3867;1566;1;2026-05-27 00:00:00;4;28,9;app;pix;115,6
7593;518;617;6;2026-06-04 00:00:00;1;15,9;delivery;desconhecido;15,9
7594;1818;503;6;2026-05-08 00:00:00;1;15,9;balcão;cartão de crédito;15,9
7595;2959;103;4;2026-02-18 00:00:00;1;14,9;balcão;pix;14,9
7596;2120;743;2;2026-02-17 00:00:00;1;32,9;balcão;cartao de credito;32,9
7597;4805;118;2;2026-02-16 00:00:00;2;32,9;delivery;cartão de crédito;65,8
7598;5611;1266;10;2026-05-18 00:00:00;1;12,9;app;cartão de crédito;12,9
7599;3907;1652;9;2026-03-03 00:00:00;2;8;app;dinheiro;16
7600;7230;1784;6;2026-06-15 00:00:00;3;15,9;delivery;dinheiro;47,7
7601;352;477;8;2026-06-10 00:00:00;4;8;delivery;cartão de crédito;32
7602;3912;423;3;2026-01-12 00:00:00;1;29,9;app;cartao de credito;29,9
7603;7951;1804;10;2026-06-25 00:00:00;3;12,9;app;cartão de crédito;38,7
7604;3961;1349;2;2026-02-23 00:00:00;3;32,9;app;dinheiro;98,7
7605;2295;1617;1;2026-05-15 00:00:00;1;28,9;app;cartao de credito;28,9
7606;4935;53;2;2026-03-24 00:00:00;1;32,9;delivery;cartao de credito;32,9
7607;4524;1707;2;2026-01-24 00:00:00;4;32,9;app;desconhecido;131,6
7608;7554;987;1;2026-05-08 00:00:00;2;28,9;app;dinheiro;57,8
7609;4651;1785;8;2026-03-07 00:00:00;3;8;app;pix;24
7610;6157;1418;9;2026-02-09 00:00:00;4;8;app;pix;32
7611;5350;188;7;2026-04-22 00:00:00;3;18,9;app;desconhecido;56,7
7612;5289;403;4;2026-01-07 00:00:00;3;14,9;app;pix;44,7
7613;4309;1384;3;2026-04-15 00:00:00;4;29,9;balcão;desconhecido;119,6
7614;4107;1926;8;2026-03-13 00:00:00;4;8;balcão;pix;32
7615;2632;347;9;2026-01-20 00:00:00;1;8;delivery;pix;8
7616;5534;1095;8;2026-03-28 00:00:00;2;8;delivery;pix;16
7617;177;770;4;2026-04-25 00:00:00;3;14,9;app;dinheiro;44,7
7618;1094;669;8;2026-06-18 00:00:00;3;8;app;pix;24
7619;7107;1162;7;2026-04-06 00:00:00;2;18,9;app;cartao de credito;37,8
7620;1229;1141;2;2026-03-04 00:00:00;1;32,9;app;cartao de credito;32,9
7621;2074;1554;4;2026-05-14 00:00:00;1;14,9;delivery;desconhecido;14,9
7622;6807;1587;6;2026-05-13 00:00:00;3;15,9;delivery;cartao de credito;47,7
7623;6023;988;4;2026-05-13 00:00:00;3;14,9;app;pix;44,7
7624;5487;1843;6;2026-04-18 00:00:00;1;15,9;delivery;desconhecido;15,9
7625;6709;1503;1;2026-02-17 00:00:00;3;28,9;app;pix;86,7
7626;5041;997;9;2026-04-12 00:00:00;1;8;app;cartão de crédito;8
7627;2268;467;5;2026-03-01 00:00:00;2;16,9;balcão;pix;33,8
7628;4955;1255;5;2026-05-26 00:00:00;1;16,9;balcão;pix;16,9
7629;1422;775;4;2026-05-27 00:00:00;2;14,9;delivery;cartao de credito;29,8
7630;779;149;8;2026-04-21 00:00:00;1;8;balcão;dinheiro;8
7631;3491;830;6;2026-01-28 00:00:00;4;15,9;delivery;pix;63,6
7632;1245;1286;2;2026-05-04 00:00:00;4;32,9;app;desconhecido;131,6
7633;516;355;10;2026-06-29 00:00:00;3;12,9;app;pix;38,7
7634;5577;1295;2;2026-03-28 00:00:00;4;32,9;app;dinheiro;131,6
7635;3303;42;2;2026-05-17 00:00:00;2;32,9;app;cartao de credito;65,8
7636;4808;657;1;2026-04-22 00:00:00;4;28,9;app;dinheiro;115,6
7637;26;850;5;2026-03-26 00:00:00;3;16,9;delivery;dinheiro;50,7
7638;3296;372;10;2026-03-28 00:00:00;2;12,9;delivery;pix;25,8
7639;5555;16;1;2026-03-07 00:00:00;4;28,9;balcão;dinheiro;115,6
7640;5637;59;5;2026-04-15 00:00:00;4;16,9;app;dinheiro;67,6
7641;2283;1828;1;2026-04-11 00:00:00;2;28,9;delivery;cartao de credito;57,8
7642;43;205;7;2026-05-21 00:00:00;1;18,9;app;cartao de credito;18,9
7643;563;550;10;2026-01-18 00:00:00;3;12,9;delivery;pix;38,7
7644;2657;1173;7;2026-02-04 00:00:00;4;18,9;delivery;cartão de crédito;75,6
7645;7172;1936;10;2026-01-31 00:00:00;1;12,9;delivery;desconhecido;12,9
7646;4072;1958;1;2026-06-09 00:00:00;4;28,9;delivery;cartão de crédito;115,6
7647;2529;1829;4;2026-06-01 00:00:00;2;14,9;balcão;desconhecido;29,8
7648;1729;1068;5;2026-03-04 00:00:00;1;16,9;delivery;pix;16,9
7649;865;191;8;2026-05-11 00:00:00;1;8;app;cartao de credito;8
7650;7716;84;9;2026-06-04 00:00:00;2;8;app;pix;16
7651;3537;676;9;2026-05-21 00:00:00;3;8;app;cartão de crédito;24
7652;2727;916;9;2026-03-15 00:00:00;3;8;app;cartão de crédito;24
7653;2213;186;7;2026-03-13 00:00:00;2;18,9;app;desconhecido;37,8
7654;5510;941;5;2026-04-02 00:00:00;1;16,9;app;pix;16,9
7655;6985;1269;10;2026-04-27 00:00:00;1;12,9;delivery;desconhecido;12,9
7656;3303;1566;7;2026-03-01 00:00:00;1;18,9;delivery;cartão de crédito;18,9
7657;4529;870;8;2026-02-19 00:00:00;4;8;delivery;dinheiro;32
7658;1141;1033;2;2026-03-29 00:00:00;2;32,9;app;pix;65,8
7659;2366;129;9;2026-02-15 00:00:00;3;8;app;cartao de credito;24
7660;1835;677;2;2026-06-23 00:00:00;3;32,9;delivery;cartão de crédito;98,7
7661;4407;662;1;2026-01-21 00:00:00;4;28,9;delivery;pix;115,6
7662;1447;1916;5;2026-03-04 00:00:00;3;16,9;delivery;desconhecido;50,7
7663;2356;1560;5;2026-01-18 00:00:00;4;16,9;balcão;cartão de crédito;67,6
7664;4135;1454;4;2026-01-24 00:00:00;4;14,9;app;pix;59,6
7665;1900;1698;5;2026-02-15 00:00:00;4;16,9;delivery;dinheiro;67,6
7666;6968;1644;6;2026-03-09 00:00:00;2;15,9;app;cartao de credito;31,8
7667;7154;105;10;2026-03-05 00:00:00;1;12,9;delivery;pix;12,9
7668;952;185;9;2026-02-11 00:00:00;4;8;balcão;cartão de crédito;32
7669;5088;705;8;2026-03-26 00:00:00;2;8;app;pix;16
7670;7042;847;4;2026-04-03 00:00:00;3;14,9;app;pix;44,7
7671;5076;344;4;2026-02-18 00:00:00;2;14,9;balcão;dinheiro;29,8
7672;2230;1268;7;2026-03-10 00:00:00;3;18,9;app;pix;56,7
7673;2154;1902;6;2026-06-12 00:00:00;4;15,9;app;pix;63,6
7674;3971;305;10;2026-01-17 00:00:00;2;12,9;balcão;cartão de crédito;25,8
7675;4029;190;1;2026-05-07 00:00:00;3;28,9;delivery;desconhecido;86,7
7676;6223;1399;9;2026-06-18 00:00:00;4;8;delivery;pix;32
7677;5480;747;6;2026-01-31 00:00:00;1;15,9;app;desconhecido;15,9
7678;262;1680;7;2026-04-29 00:00:00;3;18,9;delivery;dinheiro;56,7
7679;6031;1646;8;2026-04-05 00:00:00;3;8;delivery;desconhecido;24
7680;4802;1515;10;2026-04-03 00:00:00;2;12,9;delivery;cartao de credito;25,8
7681;2289;837;8;2026-04-03 00:00:00;1;8;app;pix;8
7682;7390;464;8;2026-01-20 00:00:00;1;8;delivery;pix;8
7683;5363;1852;7;2026-05-20 00:00:00;4;18,9;app;pix;75,6
7684;2331;83;2;2026-03-01 00:00:00;1;32,9;delivery;cartão de crédito;32,9
7685;4535;742;8;2026-01-31 00:00:00;4;8;app;pix;32
7686;4038;1387;5;2026-05-30 00:00:00;4;16,9;app;desconhecido;67,6
7687;5645;1259;9;2026-05-08 00:00:00;1;8;delivery;dinheiro;8
7688;5218;347;9;2026-05-16 00:00:00;4;8;balcão;desconhecido;32
7689;3612;909;4;2026-01-26 00:00:00;1;14,9;app;cartão de crédito;14,9
7690;7956;300;1;2026-05-23 00:00:00;2;28,9;app;pix;57,8
7691;6267;20;6;2026-04-12 00:00:00;3;15,9;delivery;pix;47,7
7692;8000;1536;8;2026-05-26 00:00:00;4;8;delivery;cartão de crédito;32
7693;7231;357;5;2026-05-27 00:00:00;4;16,9;app;cartão de crédito;67,6
7694;5414;1203;3;2026-03-06 00:00:00;3;29,9;delivery;cartão de crédito;89,7
7695;2935;423;2;2026-06-30 00:00:00;3;32,9;balcão;cartão de crédito;98,7
7696;4013;1437;2;2026-01-24 00:00:00;4;32,9;app;dinheiro;131,6
7697;7426;649;5;2026-06-20 00:00:00;2;16,9;delivery;pix;33,8
7698;588;1331;2;2026-04-24 00:00:00;1;32,9;app;cartão de crédito;32,9
7699;32;1229;3;2026-06-16 00:00:00;3;29,9;balcão;pix;89,7
7700;5387;1050;7;2026-02-14 00:00:00;3;18,9;app;dinheiro;56,7
7701;4435;1302;1;2026-06-09 00:00:00;4;28,9;balcão;desconhecido;115,6
7702;3646;1672;3;2026-06-16 00:00:00;2;29,9;balcão;pix;59,8
7703;7397;1670;9;2026-01-13 00:00:00;1;8;app;cartão de crédito;8
7704;4473;1546;5;2026-03-22 00:00:00;4;16,9;delivery;desconhecido;67,6
7705;2300;533;8;2026-03-24 00:00:00;3;8;app;pix;24
7706;4316;1265;8;2026-03-06 00:00:00;2;8;delivery;dinheiro;16
7707;5388;1924;2;2026-01-02 00:00:00;3;32,9;app;cartao de credito;98,7
7708;5223;45;8;2026-01-29 00:00:00;4;8;balcão;desconhecido;32
7709;572;760;10;2026-06-26 00:00:00;2;12,9;delivery;cartao de credito;25,8
7710;3752;1194;10;2026-01-03 00:00:00;3;12,9;balcão;desconhecido;38,7
7711;2128;1927;9;2026-03-07 00:00:00;2;8;app;desconhecido;16
7712;3495;1218;2;2026-01-21 00:00:00;4;32,9;delivery;desconhecido;131,6
7713;3939;1023;10;2026-02-22 00:00:00;1;12,9;balcão;cartao de credito;12,9
7714;1013;167;4;2026-04-25 00:00:00;3;14,9;app;dinheiro;44,7
7715;1262;728;3;2026-01-27 00:00:00;3;29,9;app;dinheiro;89,7
7716;2955;1310;2;2026-04-18 00:00:00;2;32,9;delivery;pix;65,8
7717;7622;189;5;2026-03-18 00:00:00;3;16,9;balcão;dinheiro;50,7
7718;4970;1974;4;2026-06-24 00:00:00;1;14,9;app;pix;14,9
7719;1496;912;4;2026-02-10 00:00:00;2;14,9;balcão;desconhecido;29,8
7720;4986;1239;9;2026-05-21 00:00:00;4;8;app;pix;32
7721;2371;1025;1;2026-06-02 00:00:00;3;28,9;delivery;desconhecido;86,7
7722;4460;199;5;2026-04-28 00:00:00;4;16,9;balcão;pix;67,6
7723;1582;1569;8;2026-01-24 00:00:00;4;8;delivery;pix;32
7724;2834;974;9;2026-02-17 00:00:00;2;8;balcão;desconhecido;16
7725;1928;164;3;2026-01-07 00:00:00;1;29,9;app;cartao de credito;29,9
7726;6141;1466;7;2026-01-05 00:00:00;3;18,9;delivery;desconhecido;56,7
7727;3160;1599;8;2026-01-16 00:00:00;1;8;app;cartao de credito;8
7728;3526;1455;2;2026-03-31 00:00:00;3;32,9;app;desconhecido;98,7
7729;4535;80;6;2026-01-09 00:00:00;2;15,9;app;pix;31,8
7730;4502;1090;3;2026-06-20 00:00:00;2;29,9;app;desconhecido;59,8
7731;4810;171;8;2026-06-23 00:00:00;3;8;delivery;cartão de crédito;24
7732;6442;671;2;2026-05-23 00:00:00;4;32,9;balcão;cartão de crédito;131,6
7733;2960;1277;3;2026-02-21 00:00:00;1;29,9;app;pix;29,9
7734;6635;816;3;2026-04-03 00:00:00;3;29,9;app;cartao de credito;89,7
7735;5298;49;5;2026-03-18 00:00:00;4;16,9;app;dinheiro;67,6
7736;3787;309;3;2026-02-15 00:00:00;2;29,9;delivery;pix;59,8
7737;7237;635;9;2026-03-10 00:00:00;1;8;delivery;desconhecido;8
7738;2920;1009;8;2026-01-15 00:00:00;3;8;delivery;pix;24
7739;2582;646;9;2026-01-05 00:00:00;3;8;app;cartão de crédito;24
7740;3160;1669;10;2026-02-01 00:00:00;1;12,9;balcão;cartao de credito;12,9
7741;6964;812;1;2026-01-12 00:00:00;4;28,9;app;pix;115,6
7742;2279;1863;2;2026-03-01 00:00:00;3;32,9;app;cartão de crédito;98,7
7743;2784;72;1;2026-03-14 00:00:00;2;28,9;app;cartão de crédito;57,8
7744;2799;1645;6;2026-01-24 00:00:00;4;15,9;app;dinheiro;63,6
7745;1214;768;6;2026-04-13 00:00:00;4;15,9;delivery;dinheiro;63,6
7746;3878;838;3;2026-04-26 00:00:00;3;29,9;app;pix;89,7
7747;585;392;8;2026-05-20 00:00:00;1;8;app;dinheiro;8
7748;7619;1483;9;2026-01-13 00:00:00;1;8;delivery;pix;8
7749;1580;1767;8;2026-03-25 00:00:00;3;8;delivery;desconhecido;24
7750;7169;961;5;2026-05-18 00:00:00;1;16,9;balcão;desconhecido;16,9
7751;4896;507;1;2026-02-01 00:00:00;3;28,9;delivery;desconhecido;86,7
7752;3166;188;5;2026-01-17 00:00:00;2;16,9;app;cartao de credito;33,8
7753;1809;1758;5;2026-02-23 00:00:00;2;16,9;app;cartao de credito;33,8
7754;7607;1558;7;2026-05-09 00:00:00;1;18,9;delivery;desconhecido;18,9
7755;5734;1454;6;2026-03-13 00:00:00;3;15,9;balcão;pix;47,7
7756;5136;464;4;2026-03-13 00:00:00;4;14,9;delivery;dinheiro;59,6
7757;5284;230;6;2026-06-08 00:00:00;4;15,9;delivery;desconhecido;63,6
7758;4561;934;8;2026-01-27 00:00:00;1;8;delivery;dinheiro;8
7759;2019;1823;6;2026-06-05 00:00:00;4;15,9;app;cartao de credito;63,6
7760;1026;454;10;2026-03-17 00:00:00;4;12,9;delivery;pix;51,6
7761;5468;342;10;2026-05-24 00:00:00;2;12,9;delivery;pix;25,8
7762;1737;348;9;2026-01-03 00:00:00;4;8;app;dinheiro;32
7763;7616;1707;10;2026-04-15 00:00:00;2;12,9;app;dinheiro;25,8
7764;4074;1552;1;2026-03-30 00:00:00;2;28,9;app;pix;57,8
7765;6779;1180;8;2026-03-11 00:00:00;1;8;balcão;cartao de credito;8
7766;7292;236;5;2026-06-18 00:00:00;4;16,9;delivery;cartao de credito;67,6
7767;7564;148;9;2026-04-13 00:00:00;3;8;balcão;cartão de crédito;24
7768;5195;450;4;2026-02-19 00:00:00;1;14,9;delivery;desconhecido;14,9
7769;1785;342;8;2026-02-28 00:00:00;2;8;delivery;cartão de crédito;16
7770;6124;899;1;2026-06-11 00:00:00;2;28,9;app;pix;57,8
7771;7971;725;4;2026-03-04 00:00:00;1;14,9;balcão;dinheiro;14,9
7772;6422;1222;2;2026-01-14 00:00:00;1;32,9;delivery;cartao de credito;32,9
7773;1635;1746;3;2026-01-27 00:00:00;3;29,9;balcão;desconhecido;89,7
7774;4531;907;1;2026-05-14 00:00:00;3;28,9;delivery;cartao de credito;86,7
7775;2074;1255;5;2026-04-04 00:00:00;1;16,9;app;cartao de credito;16,9
7776;7198;1669;5;2026-06-06 00:00:00;2;16,9;app;pix;33,8
7777;6433;903;10;2026-02-20 00:00:00;4;12,9;delivery;cartão de crédito;51,6
7778;1956;1273;4;2026-04-14 00:00:00;2;14,9;delivery;dinheiro;29,8
7779;5441;542;1;2026-02-23 00:00:00;1;28,9;delivery;pix;28,9
7780;1594;1790;4;2026-06-10 00:00:00;4;14,9;balcão;pix;59,6
7781;5143;1720;7;2026-03-12 00:00:00;1;18,9;app;dinheiro;18,9
7782;7045;1169;6;2026-04-29 00:00:00;1;15,9;delivery;pix;15,9
7783;1087;1339;10;2026-06-04 00:00:00;2;12,9;app;desconhecido;25,8
7784;2220;615;5;2026-05-15 00:00:00;1;16,9;delivery;pix;16,9
7785;5302;1427;1;2026-04-16 00:00:00;2;28,9;delivery;pix;57,8
7786;2738;475;2;2026-01-21 00:00:00;3;32,9;app;dinheiro;98,7
7787;6988;1988;1;2026-01-24 00:00:00;1;28,9;app;pix;28,9
7788;7808;273;9;2026-04-01 00:00:00;4;8;app;pix;32
7789;5034;1468;6;2026-06-05 00:00:00;1;15,9;app;cartao de credito;15,9
7790;4230;172;1;2026-05-15 00:00:00;2;28,9;balcão;dinheiro;57,8
7791;5553;561;5;2026-05-18 00:00:00;1;16,9;balcão;pix;16,9
7792;1943;619;5;2026-03-16 00:00:00;1;16,9;delivery;pix;16,9
7793;188;1113;1;2026-06-21 00:00:00;2;28,9;app;pix;57,8
7794;6831;914;1;2026-04-06 00:00:00;1;28,9;delivery;dinheiro;28,9
7795;1202;1232;3;2026-01-31 00:00:00;4;29,9;balcão;cartao de credito;119,6
7796;7801;771;3;2026-01-27 00:00:00;1;29,9;app;desconhecido;29,9
7797;6966;1915;10;2026-03-22 00:00:00;4;12,9;app;desconhecido;51,6
7798;257;73;2;2026-04-12 00:00:00;4;32,9;balcão;pix;131,6
7799;967;1322;3;2026-01-27 00:00:00;4;29,9;delivery;cartão de crédito;119,6
7800;2101;1977;7;2026-03-19 00:00:00;1;18,9;app;cartao de credito;18,9
7801;3066;1503;6;2026-02-10 00:00:00;2;15,9;delivery;desconhecido;31,8
7802;1343;1507;10;2026-06-13 00:00:00;1;12,9;app;dinheiro;12,9
7803;3201;343;1;2026-06-18 00:00:00;2;28,9;app;cartão de crédito;57,8
7804;3476;1777;8;2026-05-11 00:00:00;1;8;app;dinheiro;8
7805;4749;419;2;2026-06-04 00:00:00;2;32,9;balcão;cartao de credito;65,8
7806;6303;1754;1;2026-01-06 00:00:00;3;28,9;app;desconhecido;86,7
7807;3320;194;3;2026-05-27 00:00:00;4;29,9;balcão;cartao de credito;119,6
7808;264;1285;9;2026-03-07 00:00:00;1;8;delivery;pix;8
7809;953;1905;7;2026-03-09 00:00:00;2;18,9;app;cartão de crédito;37,8
7810;4879;669;6;2026-01-26 00:00:00;2;15,9;app;desconhecido;31,8
7811;2375;1607;2;2026-01-07 00:00:00;2;32,9;balcão;pix;65,8
7812;5694;1124;7;2026-01-15 00:00:00;2;18,9;balcão;pix;37,8
7813;6618;962;5;2026-04-26 00:00:00;2;16,9;delivery;cartao de credito;33,8
7814;6480;586;3;2026-01-08 00:00:00;2;29,9;delivery;desconhecido;59,8
7815;2888;1914;5;2026-05-02 00:00:00;4;16,9;delivery;cartao de credito;67,6
7816;4198;1657;4;2026-01-09 00:00:00;2;14,9;app;cartão de crédito;29,8
7817;3105;218;6;2026-05-25 00:00:00;3;15,9;delivery;pix;47,7
7818;1686;491;10;2026-03-22 00:00:00;4;12,9;app;pix;51,6
7819;3555;1362;6;2026-05-12 00:00:00;1;15,9;app;cartão de crédito;15,9
7820;6354;783;10;2026-03-05 00:00:00;4;12,9;balcão;pix;51,6
7821;57;270;10;2026-02-21 00:00:00;1;12,9;app;cartao de credito;12,9
7822;7719;510;4;2026-05-21 00:00:00;3;14,9;app;pix;44,7
7823;4907;1936;8;2026-05-31 00:00:00;4;8;app;pix;32
7824;7367;657;4;2026-01-25 00:00:00;2;14,9;app;desconhecido;29,8
7825;1851;674;7;2026-05-18 00:00:00;1;18,9;balcão;pix;18,9
7826;1422;1187;3;2026-05-23 00:00:00;2;29,9;app;pix;59,8
7827;3945;669;8;2026-03-03 00:00:00;1;8;delivery;cartao de credito;8
7828;3745;1110;2;2026-01-07 00:00:00;4;32,9;app;pix;131,6
7829;4779;1593;8;2026-02-01 00:00:00;4;8;delivery;dinheiro;32
7830;6284;1976;6;2026-04-21 00:00:00;1;15,9;delivery;cartão de crédito;15,9
7831;7252;292;4;2026-03-25 00:00:00;4;14,9;balcão;cartão de crédito;59,6
7832;2518;1350;6;2026-03-11 00:00:00;2;15,9;balcão;cartao de credito;31,8
7833;4408;932;7;2026-02-28 00:00:00;4;18,9;app;pix;75,6
7834;4588;1787;2;2026-06-30 00:00:00;2;32,9;delivery;desconhecido;65,8
7835;1486;1126;10;2026-06-03 00:00:00;1;12,9;delivery;pix;12,9
7836;4084;1105;6;2026-01-15 00:00:00;4;15,9;app;cartão de crédito;63,6
7837;7603;1954;1;2026-03-07 00:00:00;2;28,9;delivery;cartao de credito;57,8
7838;5492;436;7;2026-04-09 00:00:00;2;18,9;delivery;dinheiro;37,8
7839;1236;818;4;2026-02-20 00:00:00;3;14,9;balcão;pix;44,7
7840;4418;1470;5;2026-05-25 00:00:00;2;16,9;app;pix;33,8
7841;1169;1917;3;2026-04-20 00:00:00;4;29,9;delivery;desconhecido;119,6
7842;1713;1078;10;2026-06-26 00:00:00;4;12,9;app;desconhecido;51,6
7843;2742;936;9;2026-02-28 00:00:00;1;8;delivery;dinheiro;8
7844;5502;368;1;2026-06-24 00:00:00;2;28,9;delivery;pix;57,8
7845;2567;530;10;2026-01-04 00:00:00;1;12,9;balcão;desconhecido;12,9
7846;5433;1102;10;2026-05-14 00:00:00;4;12,9;app;pix;51,6
7847;6250;1234;3;2026-05-25 00:00:00;3;29,9;app;pix;89,7
7848;3966;1734;7;2026-02-27 00:00:00;2;18,9;app;desconhecido;37,8
7849;4953;1604;8;2026-02-26 00:00:00;1;8;balcão;pix;8
7850;4724;1740;6;2026-06-15 00:00:00;2;15,9;delivery;cartao de credito;31,8
7851;5070;899;10;2026-03-17 00:00:00;3;12,9;delivery;cartao de credito;38,7
7852;7270;1196;2;2026-04-14 00:00:00;1;32,9;app;pix;32,9
7853;394;1193;2;2026-03-19 00:00:00;3;32,9;app;pix;98,7
7854;1017;832;10;2026-01-31 00:00:00;1;12,9;app;cartao de credito;12,9
7855;2784;985;3;2026-06-30 00:00:00;1;29,9;delivery;pix;29,9
7856;6176;1477;9;2026-03-18 00:00:00;3;8;delivery;cartão de crédito;24
7857;2248;486;9;2026-05-29 00:00:00;3;8;app;dinheiro;24
7858;5934;669;2;2026-03-13 00:00:00;1;32,9;delivery;cartão de crédito;32,9
7859;3070;1216;7;2026-02-10 00:00:00;1;18,9;delivery;pix;18,9
7860;5904;428;9;2026-01-14 00:00:00;4;8;delivery;pix;32
7861;3456;1002;9;2026-01-02 00:00:00;4;8;app;dinheiro;32
7862;6346;1083;1;2026-03-12 00:00:00;4;28,9;delivery;cartão de crédito;115,6
7863;7462;1163;8;2026-06-03 00:00:00;4;8;delivery;dinheiro;32
7864;6346;1194;2;2026-03-30 00:00:00;1;32,9;delivery;pix;32,9
7865;2570;864;2;2026-03-21 00:00:00;1;32,9;delivery;cartão de crédito;32,9
7866;919;1743;4;2026-06-13 00:00:00;2;14,9;app;pix;29,8
7867;2614;983;4;2026-05-15 00:00:00;3;14,9;balcão;pix;44,7
7868;2119;977;8;2026-04-17 00:00:00;3;8;delivery;cartao de credito;24
7869;1231;110;8;2026-04-08 00:00:00;2;8;app;pix;16
7870;4965;1025;5;2026-04-12 00:00:00;4;16,9;app;pix;67,6
7871;6457;1001;8;2026-04-19 00:00:00;2;8;delivery;pix;16
7872;6511;1950;2;2026-01-27 00:00:00;2;32,9;delivery;dinheiro;65,8
7873;5071;401;4;2026-01-23 00:00:00;3;14,9;delivery;cartao de credito;44,7
7874;6217;495;3;2026-06-27 00:00:00;1;29,9;delivery;pix;29,9
7875;1292;1821;1;2026-03-10 00:00:00;1;28,9;app;pix;28,9
7876;6932;1197;1;2026-05-21 00:00:00;1;28,9;app;cartão de crédito;28,9
7877;7987;217;10;2026-04-05 00:00:00;4;12,9;delivery;pix;51,6
7878;2315;1426;8;2026-03-17 00:00:00;3;8;app;cartão de crédito;24
7879;2850;505;6;2026-05-27 00:00:00;3;15,9;delivery;pix;47,7
7880;2737;908;6;2026-06-25 00:00:00;2;15,9;delivery;dinheiro;31,8
7881;3513;973;3;2026-06-27 00:00:00;2;29,9;delivery;pix;59,8
7882;4559;1661;7;2026-04-26 00:00:00;2;18,9;balcão;dinheiro;37,8
7883;5275;886;9;2026-04-11 00:00:00;2;8;delivery;desconhecido;16
7884;4555;1278;3;2026-06-28 00:00:00;1;29,9;delivery;cartao de credito;29,9
7885;2402;287;7;2026-03-27 00:00:00;1;18,9;delivery;dinheiro;18,9
7886;3272;6;3;2026-05-20 00:00:00;1;29,9;app;desconhecido;29,9
7887;7995;1778;9;2026-04-27 00:00:00;1;8;delivery;dinheiro;8
7888;5898;1968;1;2026-05-06 00:00:00;3;28,9;delivery;cartão de crédito;86,7
7889;1391;850;2;2026-03-02 00:00:00;1;32,9;app;pix;32,9
7890;4944;1409;10;2026-03-22 00:00:00;2;12,9;delivery;dinheiro;25,8
7891;6323;132;8;2026-06-21 00:00:00;2;8;app;dinheiro;16
7892;6632;1839;1;2026-04-28 00:00:00;2;28,9;delivery;cartao de credito;57,8
7893;1676;259;5;2026-04-02 00:00:00;4;16,9;delivery;cartao de credito;67,6
7894;3244;102;2;2026-01-27 00:00:00;2;32,9;app;dinheiro;65,8
7895;6043;1824;7;2026-02-11 00:00:00;1;18,9;delivery;dinheiro;18,9
7896;2038;621;9;2026-01-09 00:00:00;3;8;delivery;cartao de credito;24
7897;5058;90;3;2026-05-17 00:00:00;1;29,9;delivery;dinheiro;29,9
7898;4730;791;4;2026-06-21 00:00:00;2;14,9;app;cartão de crédito;29,8
7899;69;1825;8;2026-03-01 00:00:00;2;8;app;dinheiro;16
7900;4178;646;5;2026-03-17 00:00:00;4;16,9;delivery;pix;67,6
7901;6569;705;10;2026-04-20 00:00:00;4;12,9;delivery;dinheiro;51,6
7902;3083;1032;6;2026-02-03 00:00:00;4;15,9;app;pix;63,6
7903;3936;1257;4;2026-02-26 00:00:00;3;14,9;app;cartao de credito;44,7
7904;5856;834;2;2026-01-03 00:00:00;3;32,9;app;cartao de credito;98,7
7905;6840;1204;9;2026-05-24 00:00:00;2;8;balcão;cartão de crédito;16
7906;2108;1595;9;2026-03-14 00:00:00;1;8;delivery;cartao de credito;8
7907;5231;237;6;2026-03-08 00:00:00;1;15,9;delivery;pix;15,9
7908;7071;1469;9;2026-03-10 00:00:00;3;8;app;cartao de credito;24
7909;4820;1111;1;2026-02-17 00:00:00;1;28,9;delivery;pix;28,9
7910;2864;1773;7;2026-01-30 00:00:00;4;18,9;app;dinheiro;75,6
7911;6395;1213;3;2026-01-15 00:00:00;1;29,9;delivery;cartao de credito;29,9
7912;1706;867;3;2026-02-25 00:00:00;3;29,9;balcão;dinheiro;89,7
7913;6522;1664;3;2026-06-03 00:00:00;4;29,9;balcão;cartão de crédito;119,6
7914;7103;874;10;2026-04-11 00:00:00;1;12,9;app;cartão de crédito;12,9
7915;3244;1979;6;2026-03-11 00:00:00;2;15,9;app;pix;31,8
7916;646;1909;4;2026-03-12 00:00:00;4;14,9;delivery;pix;59,6
7917;4688;893;10;2026-05-28 00:00:00;3;12,9;delivery;pix;38,7
7918;3037;1362;1;2026-01-16 00:00:00;3;28,9;delivery;cartao de credito;86,7
7919;516;564;9;2026-03-02 00:00:00;3;8;balcão;pix;24
7920;2048;705;6;2026-04-17 00:00:00;1;15,9;app;pix;15,9
7921;6277;1163;7;2026-06-02 00:00:00;2;18,9;app;desconhecido;37,8
7922;1838;1841;8;2026-05-24 00:00:00;3;8;app;desconhecido;24
7923;6915;1814;8;2026-05-10 00:00:00;3;8;delivery;pix;24
7924;2515;1006;10;2026-04-20 00:00:00;3;12,9;app;desconhecido;38,7
7925;1160;1681;10;2026-01-17 00:00:00;2;12,9;delivery;dinheiro;25,8
7926;1267;1942;9;2026-06-22 00:00:00;4;8;delivery;cartao de credito;32
7927;3131;708;9;2026-06-02 00:00:00;3;8;delivery;desconhecido;24
7928;7559;914;3;2026-04-16 00:00:00;3;29,9;delivery;dinheiro;89,7
