customer_id;customer_name;city;signup_date
1068;Cliente_1068;picos;2025-08-29 00:00:00
1069;Cliente_1069;desconhecido;2026-04-08 00:00:00
1070;Cliente_1070;picos;2025-10-25 00:00:00
1071;Cliente_1071;teresina;2025-04-10 00:00:00
1072;Cliente_1072;picos;2025-03-30 00:00:00
1073;Cliente_1073;picos;2025-06-18 00:00:00
1074;Cliente_1074;desconhecido;2026-03-02 00:00:00
1075;Cliente_1075;floriano;2025-08-21 00:00:00
1076;Cliente_1076;desconhecido;2025-03-24 00:00:00
1077;Cliente_1077;picos;2025-01-21 00:00:00
1078;Cliente_1078;oeiras;2025-12-23 00:00:00
1079;Cliente_1079;teresina;2025-02-09 00:00:00
1080;Cliente_1080;picos;2025-07-04 00:00:00
1081;Cliente_1081;teresina;2025-01-03 00:00:00
1082;Cliente_1082;teresina;2025-06-05 00:00:00
1083;Cliente_1083;picos;2025-03-01 00:00:00
1084;Cliente_1084;floriano;2025-03-02 00:00:00
1085;Cliente_1085;floriano;2025-10-02 00:00:00
1086;cliente_1086;picos;2025-05-26 00:00:00
1087;Cliente_1087;picos;2026-04-11 00:00:00
1088;Cliente_1088;floriano;2025-05-03 00:00:00
1089;Cliente_1089;picos;2025-09-08 00:00:00
1090;Cliente_1090;picos;2025-12-19 00:00:00
1091;Cliente_1091;picos;2025-03-20 00:00:00
1092;Cliente_1092;teresina;2025-07-21 00:00:00
1093;Cliente_1093;floriano;2026-04-01 00:00:00
1094;Cliente_1094;picos;2025-04-30 00:00:00
1095;Cliente_1095;floriano;2025-12-30 00:00:00
1096;Cliente_1096;picos;2025-11-03 00:00:00
1097;Cliente_1097;picos;2025-11-13 00:00:00
1098;Cliente_1098;teresina;2025-06-25 00:00:00
1099;Cliente_1099;floriano;2026-04-17 00:00:00
1100;Cliente_1100;teresina;2026-02-07 00:00:00
1101;Cliente_1101;picos;2025-03-17 00:00:00
1102;Cliente_1102;picos;2026-02-13 00:00:00
1103;Cliente_1103;picos;2026-04-19 00:00:00
1104;Cliente_1104;picos;2025-01-02 00:00:00
1105;Cliente_1105;teresina;2025-09-27 00:00:00
1106;Cliente_1106;desconhecido;2025-11-05 00:00:00
1107;Cliente_1107;oeiras;2025-01-26 00:00:00
1108;Cliente_1108;picos;2025-11-30 00:00:00
1109;Cliente_1109;picos;2026-02-16 00:00:00
1110;Cliente_1110;oeiras;2025-09-12 00:00:00
1111;Cliente_1111;teresina;2026-04-09 00:00:00
1112;Cliente_1112;desconhecido;2026-02-15 00:00:00
1113;Cliente_1113;teresina;2026-02-27 00:00:00
1114;Cliente_1114;floriano;2025-06-03 00:00:00
1115;Cliente_1115;oeiras;2026-04-30 00:00:00
1116;Cliente_1116;desconhecido;2026-02-08 00:00:00
1117;Cliente_1117;desconhecido;2025-04-29 00:00:00
1118;Cliente_1118;floriano;2025-05-02 00:00:00
1119;Cliente_1119;oeiras;2026-04-01 00:00:00
1120;Cliente_1120;desconhecido;2025-07-22 00:00:00
1121;Cliente_1121;teresina;2026-02-27 00:00:00
1122;Cliente_1122;picos;2025-12-01 00:00:00
1123;Cliente_1123;oeiras;2025-11-01 00:00:00
1124;Cliente_1124;teresina;2025-01-03 00:00:00
1125;Cliente_1125;picos;2026-03-26 00:00:00
1126;Cliente_1126;floriano;2025-06-03 00:00:00
1127;Cliente_1127;picos;2025-02-12 00:00:00
1128;Cliente_1128;floriano;2025-01-17 00:00:00
1129;Cliente_1129;teresina;2025-04-06 00:00:00
1130;Cliente_1130;oeiras;2025-10-03 00:00:00
1131;Cliente_1131;oeiras;2025-11-18 00:00:00
1132;cliente_1132;picos;2025-07-19 00:00:00
1133;Cliente_1133;teresina;2025-03-27 00:00:00
1134;Cliente_1134;floriano;2026-03-28 00:00:00
1135;Cliente_1135;teresina;2025-06-13 00:00:00
1136;Cliente_1136;floriano;2025-04-07 00:00:00
1137;Cliente_1137;teresina;2025-09-27 00:00:00
1138;cliente_1138;picos;2026-04-29 00:00:00
1139;Cliente_1139;oeiras;2025-05-09 00:00:00
1140;Cliente_1140;floriano;2026-01-12 00:00:00
1141;Cliente_1141;teresina;2025-03-11 00:00:00
1142;Cliente_1142;oeiras;2025-08-02 00:00:00
1143;Cliente_1143;teresina;2025-05-17 00:00:00
1144;Cliente_1144;oeiras;2025-12-30 00:00:00
1145;Cliente_1145;floriano;2026-02-19 00:00:00
1146;Cliente_1146;teresina;2025-09-10 00:00:00
1147;Cliente_1147;picos;2026-03-25 00:00:00
1148;Cliente_1148;floriano;2025-07-13 00:00:00
1149;Cliente_1149;picos;2026-01-09 00:00:00
1150;Cliente_1150;teresina;2025-09-05 00:00:00
1151;Cliente_1151;teresina;2025-03-15 00:00:00
1152;Cliente_1152;floriano;2025-01-24 00:00:00
1153;Cliente_1153;floriano;2025-11-25 00:00:00
1154;Cliente_1154;picos;2025-05-30 00:00:00
1155;Cliente_1155;floriano;2026-05-16 00:00:00
1156;Cliente_1156;oeiras;2025-11-24 00:00:00
1157;Cliente_1157;oeiras;2025-07-04 00:00:00
1158;Cliente_1158;picos;2026-03-03 00:00:00
1159;Cliente_1159;desconhecido;2025-09-30 00:00:00
1160;Cliente_1160;floriano;2026-02-18 00:00:00
1161;Cliente_1161;oeiras;2025-09-24 00:00:00
1162;Cliente_1162;picos;2025-10-28 00:00:00
1163;Cliente_1163;teresina;2026-05-08 00:00:00
1164;Cliente_1164;teresina;2025-04-12 00:00:00
1165;Cliente_1165;teresina;2025-02-25 00:00:00
1166;Cliente_1166;teresina;2025-07-17 00:00:00
1167;Cliente_1167;picos;2025-04-15 00:00:00
1168;Cliente_1168;floriano;2026-03-05 00:00:00
1169;Cliente_1169;teresina;2025-01-23 00:00:00
1170;Cliente_1170;teresina;2025-12-05 00:00:00
1171;Cliente_1171;desconhecido;2025-02-09 00:00:00
1172;Cliente_1172;teresina;2025-09-29 00:00:00
1173;Cliente_1173;picos;2025-05-13 00:00:00
1174;Cliente_1174;floriano;2026-02-28 00:00:00
1175;Cliente_1175;floriano;2026-04-27 00:00:00
1176;Cliente_1176;picos;2026-03-25 00:00:00
1177;Cliente_1177;oeiras;2026-03-01 00:00:00
1178;Cliente_1178;picos;2026-04-22 00:00:00
1179;Cliente_1179;oeiras;2025-11-21 00:00:00
1180;Cliente_1180;teresina;2025-07-21 00:00:00
1181;Cliente_1181;desconhecido;2025-06-24 00:00:00
1182;Cliente_1182;teresina;2025-06-29 00:00:00
1183;Cliente_1183;picos;2025-09-30 00:00:00
1184;Cliente_1184;teresina;2025-03-10 00:00:00
1185;Cliente_1185;teresina;2025-02-04 00:00:00
1186;Cliente_1186;oeiras;2025-05-01 00:00:00
1187;Cliente_1187;floriano;2026-01-09 00:00:00
1188;Cliente_1188;desconhecido;2026-03-13 00:00:00
1189;Cliente_1189;oeiras;2026-03-12 00:00:00
1190;Cliente_1190;teresina;2026-04-06 00:00:00
1191;cliente_1191;oeiras;2025-07-15 00:00:00
1192;Cliente_1192;oeiras;2026-03-25 00:00:00
1193;Cliente_1193;teresina;2025-12-31 00:00:00
1194;Cliente_1194;desconhecido;2025-09-18 00:00:00
1195;Cliente_1195;picos;2025-06-08 00:00:00
1196;Cliente_1196;desconhecido;2025-02-10 00:00:00
1197;Cliente_1197;picos;2025-03-04 00:00:00
1198;Cliente_1198;picos;2025-08-23 00:00:00
1199;Cliente_1199;teresina;2025-09-15 00:00:00
1200;Cliente_1200;floriano;2025-11-01 00:00:00
1201;Cliente_1201;desconhecido;2025-08-28 00:00:00
1202;Cliente_1202;oeiras;2026-04-25 00:00:00
1203;Cliente_1203;floriano;2025-04-28 00:00:00
1204;Cliente_1204;picos;2025-05-25 00:00:00
1205;Cliente_1205;floriano;2026-01-01 00:00:00
1206;cliente_1206;picos;2026-02-20 00:00:00
1207;Cliente_1207;picos;2026-05-04 00:00:00
1208;Cliente_1208;floriano;2025-02-27 00:00:00
1209;Cliente_1209;floriano;2025-07-29 00:00:00
1210;Cliente_1210;picos;2026-02-16 00:00:00
1211;Cliente_1211;oeiras;2025-05-09 00:00:00
1212;Cliente_1212;picos;2025-08-09 00:00:00
1213;Cliente_1213;oeiras;2025-11-13 00:00:00
1214;Cliente_1214;picos;2025-02-27 00:00:00
1215;Cliente_1215;picos;2025-02-09 00:00:00
1216;Cliente_1216;teresina;2026-02-03 00:00:00
1217;Cliente_1217;picos;2026-01-31 00:00:00
1218;Cliente_1218;oeiras;2026-03-06 00:00:00
1219;Cliente_1219;picos;2026-04-17 00:00:00
1220;Cliente_1220;picos;2025-02-02 00:00:00
1221;Cliente_1221;desconhecido;2026-03-19 00:00:00
1222;Cliente_1222;floriano;2025-05-16 00:00:00
1223;Cliente_1223;floriano;2025-11-20 00:00:00
1224;Cliente_1224;picos;2025-01-23 00:00:00
1225;Cliente_1225;teresina;2026-04-06 00:00:00
1226;cliente_1226;desconhecido;2025-02-22 00:00:00
1227;Cliente_1227;teresina;2026-02-03 00:00:00
1228;Cliente_1228;picos;2026-04-12 00:00:00
1229;Cliente_1229;desconhecido;2026-05-15 00:00:00
1230;Cliente_1230;floriano;2025-05-09 00:00:00
1231;Cliente_1231;teresina;2025-12-03 00:00:00
1232;cliente_1232;oeiras;2025-05-23 00:00:00
1233;Cliente_1233;teresina;2026-02-01 00:00:00
1234;Cliente_1234;desconhecido;2026-04-04 00:00:00
1235;Cliente_1235;picos;2025-02-26 00:00:00
1236;Cliente_1236;teresina;2025-01-15 00:00:00
1237;cliente_1237;desconhecido;2025-02-14 00:00:00
1238;Cliente_1238;floriano;2025-10-01 00:00:00
1239;Cliente_1239;teresina;2025-11-16 00:00:00
1240;Cliente_1240;desconhecido;2025-11-24 00:00:00
1241;Cliente_1241;picos;2026-04-09 00:00:00
1242;Cliente_1242;picos;2025-10-30 00:00:00
1243;Cliente_1243;teresina;2025-08-22 00:00:00
1244;Cliente_1244;oeiras;2025-12-28 00:00:00
1245;Cliente_1245;floriano;2026-01-06 00:00:00
1246;Cliente_1246;picos;2025-07-24 00:00:00
1247;Cliente_1247;picos;2026-01-03 00:00:00
1248;Cliente_1248;teresina;2025-11-07 00:00:00
1249;Cliente_1249;floriano;2025-07-15 00:00:00
1250;Cliente_1250;picos;2025-01-03 00:00:00
1251;Cliente_1251;desconhecido;2025-04-25 00:00:00
1252;Cliente_1252;picos;2025-05-05 00:00:00
1253;Cliente_1253;desconhecido;2025-01-01 00:00:00
1254;cliente_1254;picos;2026-04-27 00:00:00
1255;Cliente_1255;oeiras;2025-01-23 00:00:00
1256;Cliente_1256;teresina;2025-05-15 00:00:00
1257;cliente_1257;teresina;2026-01-23 00:00:00
1258;Cliente_1258;oeiras;2025-02-19 00:00:00
1259;Cliente_1259;picos;2025-11-12 00:00:00
1260;Cliente_1260;desconhecido;2026-05-05 00:00:00
1261;Cliente_1261;picos;2025-02-06 00:00:00
1262;Cliente_1262;desconhecido;2025-02-13 00:00:00
1263;Cliente_1263;floriano;2026-02-10 00:00:00
1264;Cliente_1264;picos;2025-12-05 00:00:00
1265;Cliente_1265;teresina;2025-12-10 00:00:00
1266;cliente_1266;picos;2025-04-06 00:00:00
1267;Cliente_1267;teresina;2025-04-17 00:00:00
1268;Cliente_1268;picos;2025-12-10 00:00:00
1269;Cliente_1269;picos;2025-10-07 00:00:00
1270;Cliente_1270;picos;2026-01-09 00:00:00
1271;Cliente_1271;picos;2025-02-15 00:00:00
1272;Cliente_1272;desconhecido;2025-06-01 00:00:00
1273;Cliente_1273;teresina;2026-01-29 00:00:00
1274;Cliente_1274;picos;2025-02-28 00:00:00
1275;Cliente_1275;picos;2025-09-24 00:00:00
1276;Cliente_1276;floriano;2025-10-22 00:00:00
1277;Cliente_1277;oeiras;2026-01-21 00:00:00
1278;Cliente_1278;desconhecido;2025-01-31 00:00:00
1279;Cliente_1279;oeiras;2025-03-11 00:00:00
1280;Cliente_1280;picos;2025-04-03 00:00:00
1281;Cliente_1281;teresina;2025-12-28 00:00:00
1282;Cliente_1282;desconhecido;2025-06-28 00:00:00
1283;cliente_1283;picos;2025-08-15 00:00:00
1284;Cliente_1284;oeiras;2026-04-23 00:00:00
1285;Cliente_1285;desconhecido;2026-01-20 00:00:00
1286;Cliente_1286;picos;2025-01-07 00:00:00
1287;Cliente_1287;picos;2025-10-06 00:00:00
1288;Cliente_1288;teresina;2025-01-01 00:00:00
1289;Cliente_1289;teresina;2026-02-11 00:00:00
1290;Cliente_1290;picos;2026-02-27 00:00:00
1291;Cliente_1291;teresina;2025-07-07 00:00:00
1292;Cliente_1292;teresina;2025-03-24 00:00:00
1293;Cliente_1293;oeiras;2025-10-03 00:00:00
1294;Cliente_1294;floriano;2025-12-20 00:00:00
1295;Cliente_1295;oeiras;2025-04-19 00:00:00
1296;Cliente_1296;picos;2026-01-01 00:00:00
1297;Cliente_1297;picos;2025-11-09 00:00:00
1298;Cliente_1298;oeiras;2026-05-01 00:00:00
1299;Cliente_1299;picos;2025-06-24 00:00:00
1300;Cliente_1300;oeiras;2026-03-20 00:00:00
1301;Cliente_1301;oeiras;2025-11-26 00:00:00
1302;Cliente_1302;picos;2025-11-03 00:00:00
1303;Cliente_1303;picos;2025-02-02 00:00:00
1304;Cliente_1304;picos;2025-07-05 00:00:00
1305;Cliente_1305;oeiras;2025-09-10 00:00:00
1306;Cliente_1306;teresina;2026-04-17 00:00:00
1307;Cliente_1307;picos;2025-05-11 00:00:00
1308;Cliente_1308;oeiras;2025-03-30 00:00:00
1309;Cliente_1309;picos;2026-03-17 00:00:00
1310;Cliente_1310;desconhecido;2025-04-16 00:00:00
1311;cliente_1311;picos;2025-02-24 00:00:00
1312;Cliente_1312;oeiras;2025-06-21 00:00:00
1313;Cliente_1313;picos;2025-02-07 00:00:00
1314;Cliente_1314;oeiras;2025-12-05 00:00:00
1315;Cliente_1315;picos;2025-01-24 00:00:00
1316;Cliente_1316;picos;2025-07-16 00:00:00
1317;Cliente_1317;floriano;2025-04-25 00:00:00
1318;Cliente_1318;teresina;2026-03-13 00:00:00
1319;Cliente_1319;teresina;2025-07-06 00:00:00
1320;Cliente_1320;teresina;2026-02-08 00:00:00
1321;Cliente_1321;picos;2025-09-25 00:00:00
1322;Cliente_1322;desconhecido;2025-03-26 00:00:00
1323;Cliente_1323;desconhecido;2025-01-16 00:00:00
1324;Cliente_1324;picos;2026-01-26 00:00:00
1325;Cliente_1325;oeiras;2026-04-03 00:00:00
1326;Cliente_1326;picos;2025-02-20 00:00:00
1327;Cliente_1327;picos;2025-05-25 00:00:00
1328;cliente_1328;picos;2025-02-26 00:00:00
1329;Cliente_1329;picos;2025-07-27 00:00:00
1330;Cliente_1330;picos;2026-04-11 00:00:00
1331;Cliente_1331;picos;2025-04-08 00:00:00
1332;Cliente_1332;teresina;2025-05-03 00:00:00
1333;Cliente_1333;picos;2025-09-18 00:00:00
1334;Cliente_1334;floriano;2025-11-09 00:00:00
1335;Cliente_1335;desconhecido;2025-07-12 00:00:00
1336;Cliente_1336;floriano;2025-01-29 00:00:00
1337;Cliente_1337;desconhecido;2025-06-11 00:00:00
1338;Cliente_1338;teresina;2025-08-28 00:00:00
1339;Cliente_1339;oeiras;2025-03-09 00:00:00
1340;Cliente_1340;teresina;2025-02-20 00:00:00
1341;Cliente_1341;teresina;2025-02-04 00:00:00
1342;Cliente_1342;teresina;2025-05-12 00:00:00
1343;Cliente_1343;oeiras;2026-02-20 00:00:00
1344;Cliente_1344;teresina;2025-12-18 00:00:00
1345;Cliente_1345;picos;2026-01-31 00:00:00
1346;Cliente_1346;oeiras;2025-07-06 00:00:00
1347;Cliente_1347;teresina;2026-01-15 00:00:00
1348;cliente_1348;oeiras;2026-04-08 00:00:00
1349;Cliente_1349;picos;2025-11-03 00:00:00
1350;Cliente_1350;teresina;2025-04-22 00:00:00
1351;Cliente_1351;picos;2026-03-06 00:00:00
1352;Cliente_1352;floriano;2025-04-13 00:00:00
1353;Cliente_1353;oeiras;2025-03-26 00:00:00
1354;cliente_1354;picos;2025-02-03 00:00:00
1355;Cliente_1355;oeiras;2025-09-09 00:00:00
1356;Cliente_1356;picos;2025-04-09 00:00:00
1357;Cliente_1357;desconhecido;2025-08-22 00:00:00
1358;Cliente_1358;desconhecido;2025-06-14 00:00:00
1359;cliente_1359;teresina;2025-12-09 00:00:00
1360;Cliente_1360;desconhecido;2025-03-24 00:00:00
1361;Cliente_1361;picos;2025-11-08 00:00:00
1362;Cliente_1362;teresina;2025-10-15 00:00:00
1363;Cliente_1363;teresina;2025-05-04 00:00:00
1364;Cliente_1364;teresina;2025-03-18 00:00:00
1365;Cliente_1365;picos;2025-10-25 00:00:00
1366;Cliente_1366;picos;2025-04-30 00:00:00
1367;Cliente_1367;desconhecido;2025-08-20 00:00:00
1368;Cliente_1368;floriano;2025-12-05 00:00:00
1369;Cliente_1369;oeiras;2025-05-18 00:00:00
1370;Cliente_1370;picos;2025-01-27 00:00:00
1371;Cliente_1371;picos;2026-04-08 00:00:00
1372;Cliente_1372;picos;2026-03-22 00:00:00
1373;Cliente_1373;teresina;2026-03-11 00:00:00
1374;Cliente_1374;oeiras;2025-09-20 00:00:00
1375;Cliente_1375;teresina;2025-12-03 00:00:00
1376;Cliente_1376;teresina;2026-04-06 00:00:00
1377;Cliente_1377;teresina;2025-02-08 00:00:00
1378;Cliente_1378;teresina;2025-04-03 00:00:00
1379;Cliente_1379;oeiras;2025-05-02 00:00:00
1380;Cliente_1380;teresina;2025-12-13 00:00:00
1381;Cliente_1381;picos;2025-11-16 00:00:00
1382;Cliente_1382;teresina;2026-02-14 00:00:00
1383;Cliente_1383;teresina;2025-12-14 00:00:00
1384;Cliente_1384;picos;2025-08-27 00:00:00
1385;Cliente_1385;picos;2026-05-16 00:00:00
1386;Cliente_1386;picos;2025-10-05 00:00:00
1387;Cliente_1387;oeiras;2025-04-30 00:00:00
1388;Cliente_1388;teresina;2025-12-06 00:00:00
1389;Cliente_1389;picos;2025-11-24 00:00:00
1390;Cliente_1390;picos;2025-09-19 00:00:00
1391;Cliente_1391;teresina;2025-11-27 00:00:00
1392;Cliente_1392;teresina;2025-10-23 00:00:00
1393;Cliente_1393;desconhecido;2025-08-12 00:00:00
1394;Cliente_1394;oeiras;2025-01-10 00:00:00
1395;Cliente_1395;teresina;2025-07-09 00:00:00
1396;Cliente_1396;teresina;2026-03-04 00:00:00
1397;Cliente_1397;picos;2025-12-27 00:00:00
1398;Cliente_1398;teresina;2026-01-28 00:00:00
1399;Cliente_1399;picos;2026-02-25 00:00:00
1400;Cliente_1400;oeiras;2026-03-25 00:00:00
1401;Cliente_1401;picos;2025-11-01 00:00:00
1402;Cliente_1402;teresina;2025-01-15 00:00:00
1403;Cliente_1403;picos;2025-02-13 00:00:00
1404;Cliente_1404;picos;2025-03-31 00:00:00
1405;Cliente_1405;picos;2025-01-10 00:00:00
1406;cliente_1406;picos;2026-05-12 00:00:00
1407;Cliente_1407;picos;2025-09-25 00:00:00
1408;Cliente_1408;oeiras;2025-09-03 00:00:00
1409;Cliente_1409;picos;2025-05-16 00:00:00
1410;Cliente_1410;floriano;2025-01-27 00:00:00
1411;Cliente_1411;desconhecido;2026-03-21 00:00:00
1412;Cliente_1412;teresina;2025-03-14 00:00:00
1413;Cliente_1413;floriano;2026-02-17 00:00:00
1414;Cliente_1414;oeiras;2025-08-05 00:00:00
1415;Cliente_1415;picos;2025-06-09 00:00:00
1416;Cliente_1416;picos;2025-02-03 00:00:00
1417;Cliente_1417;oeiras;2025-08-20 00:00:00
1418;Cliente_1418;picos;2025-11-15 00:00:00
1419;Cliente_1419;floriano;2025-08-11 00:00:00
1420;Cliente_1420;floriano;2025-04-21 00:00:00
1421;Cliente_1421;picos;2026-01-20 00:00:00
1422;Cliente_1422;floriano;2025-06-19 00:00:00
1423;Cliente_1423;oeiras;2025-01-13 00:00:00
1424;Cliente_1424;oeiras;2026-01-03 00:00:00
1425;Cliente_1425;picos;2025-04-15 00:00:00
1426;Cliente_1426;teresina;2025-03-09 00:00:00
1427;Cliente_1427;desconhecido;2025-06-23 00:00:00
1428;Cliente_1428;oeiras;2026-02-11 00:00:00
1429;Cliente_1429;floriano;2026-01-05 00:00:00
1430;Cliente_1430;teresina;2025-02-15 00:00:00
1431;Cliente_1431;picos;2025-03-19 00:00:00
1432;Cliente_1432;picos;2025-08-25 00:00:00
1433;cliente_1433;desconhecido;2025-09-17 00:00:00
1434;Cliente_1434;oeiras;2026-01-02 00:00:00
1435;Cliente_1435;picos;2025-02-24 00:00:00
1436;Cliente_1436;teresina;2025-09-05 00:00:00
1437;Cliente_1437;floriano;2025-04-24 00:00:00
1438;Cliente_1438;oeiras;2025-08-03 00:00:00
1439;Cliente_1439;teresina;2026-02-04 00:00:00
1440;Cliente_1440;floriano;2025-01-27 00:00:00
1441;Cliente_1441;oeiras;2026-04-18 00:00:00
1442;Cliente_1442;floriano;2025-03-08 00:00:00
1443;Cliente_1443;picos;2025-06-03 00:00:00
1444;Cliente_1444;oeiras;2026-01-30 00:00:00
1445;Cliente_1445;picos;2025-07-21 00:00:00
1446;Cliente_1446;oeiras;2025-01-27 00:00:00
1447;cliente_1447;oeiras;2025-03-11 00:00:00
1448;Cliente_1448;teresina;2025-03-25 00:00:00
1449;Cliente_1449;teresina;2025-03-28 00:00:00
1450;Cliente_1450;desconhecido;2025-08-07 00:00:00
1451;Cliente_1451;picos;2025-08-23 00:00:00
1452;Cliente_1452;teresina;2026-04-28 00:00:00
1453;Cliente_1453;teresina;2025-08-31 00:00:00
1454;Cliente_1454;desconhecido;2025-05-28 00:00:00
1455;Cliente_1455;picos;2026-01-11 00:00:00
1456;Cliente_1456;teresina;2025-02-24 00:00:00
1457;Cliente_1457;desconhecido;2025-05-07 00:00:00
1458;cliente_1458;desconhecido;2025-12-23 00:00:00
1459;Cliente_1459;teresina;2025-06-10 00:00:00
1460;Cliente_1460;teresina;2025-12-16 00:00:00
1461;Cliente_1461;desconhecido;2025-01-01 00:00:00
1462;Cliente_1462;picos;2026-02-08 00:00:00
1463;Cliente_1463;picos;2026-05-03 00:00:00
1464;Cliente_1464;teresina;2026-02-24 00:00:00
1465;Cliente_1465;teresina;2025-07-11 00:00:00
1466;Cliente_1466;teresina;2025-02-26 00:00:00
1467;Cliente_1467;oeiras;2025-07-30 00:00:00
1468;Cliente_1468;floriano;2026-01-22 00:00:00
1469;Cliente_1469;oeiras;2026-02-16 00:00:00
1470;Cliente_1470;picos;2026-01-22 00:00:00
1471;Cliente_1471;floriano;2025-12-02 00:00:00
1472;Cliente_1472;teresina;2025-03-10 00:00:00
1473;Cliente_1473;oeiras;2026-02-25 00:00:00
1474;Cliente_1474;picos;2026-03-11 00:00:00
1475;Cliente_1475;desconhecido;2026-04-26 00:00:00
1476;Cliente_1476;floriano;2025-12-01 00:00:00
1477;Cliente_1477;desconhecido;2025-10-08 00:00:00
1478;Cliente_1478;teresina;2026-02-05 00:00:00
1479;Cliente_1479;desconhecido;2025-04-20 00:00:00
1480;Cliente_1480;picos;2025-02-21 00:00:00
1481;Cliente_1481;desconhecido;2025-01-14 00:00:00
1482;Cliente_1482;picos;2025-09-12 00:00:00
1483;Cliente_1483;teresina;2025-11-24 00:00:00
1484;Cliente_1484;teresina;2025-06-08 00:00:00
1485;Cliente_1485;floriano;2025-08-29 00:00:00
1486;Cliente_1486;desconhecido;2025-06-09 00:00:00
1487;Cliente_1487;picos;2025-11-04 00:00:00
1488;Cliente_1488;floriano;2025-02-05 00:00:00
1489;Cliente_1489;oeiras;2025-04-27 00:00:00
1490;Cliente_1490;teresina;2026-04-20 00:00:00
1491;Cliente_1491;picos;2025-12-02 00:00:00
1492;Cliente_1492;floriano;2025-10-19 00:00:00
1493;Cliente_1493;teresina;2025-02-17 00:00:00
1494;Cliente_1494;floriano;2026-02-08 00:00:00
1495;Cliente_1495;desconhecido;2026-01-17 00:00:00
1496;Cliente_1496;teresina;2026-03-29 00:00:00
1497;Cliente_1497;picos;2025-07-14 00:00:00
1498;Cliente_1498;teresina;2025-04-14 00:00:00
1499;Cliente_1499;floriano;2026-01-10 00:00:00
1500;Cliente_1500;desconhecido;2025-09-14 00:00:00
1501;cliente_1501;floriano;2026-05-05 00:00:00
1502;Cliente_1502;desconhecido;2025-03-26 00:00:00
1503;Cliente_1503;floriano;2026-03-27 00:00:00
1504;Cliente_1504;teresina;2025-01-28 00:00:00
1505;Cliente_1505;picos;2026-04-07 00:00:00
1506;Cliente_1506;oeiras;2026-05-04 00:00:00
1507;Cliente_1507;picos;2025-10-14 00:00:00
1508;Cliente_1508;teresina;2026-02-16 00:00:00
1509;cliente_1509;oeiras;2025-05-13 00:00:00
1510;Cliente_1510;picos;2025-09-20 00:00:00
1511;Cliente_1511;desconhecido;2025-01-03 00:00:00
1512;Cliente_1512;picos;2026-01-19 00:00:00
1513;Cliente_1513;picos;2025-09-22 00:00:00
1514;Cliente_1514;picos;2026-04-08 00:00:00
1515;Cliente_1515;oeiras;2026-01-05 00:00:00
1516;Cliente_1516;floriano;2025-12-30 00:00:00
1517;Cliente_1517;teresina;2026-04-19 00:00:00
1518;Cliente_1518;picos;2025-08-15 00:00:00
1519;Cliente_1519;desconhecido;2025-10-14 00:00:00
1520;Cliente_1520;teresina;2025-03-29 00:00:00
1521;Cliente_1521;teresina;2025-07-29 00:00:00
1522;Cliente_1522;picos;2025-04-27 00:00:00
1523;Cliente_1523;floriano;2025-08-12 00:00:00
1524;Cliente_1524;picos;2025-08-17 00:00:00
1525;Cliente_1525;teresina;2025-03-05 00:00:00
1526;Cliente_1526;teresina;2026-03-07 00:00:00
1527;Cliente_1527;teresina;2025-08-31 00:00:00
1528;Cliente_1528;picos;2025-08-30 00:00:00
1529;Cliente_1529;picos;2025-04-30 00:00:00
1530;Cliente_1530;picos;2025-07-26 00:00:00
1531;Cliente_1531;teresina;2025-06-30 00:00:00
1532;Cliente_1532;oeiras;2025-03-19 00:00:00
1533;Cliente_1533;floriano;2025-01-04 00:00:00
1534;cliente_1534;teresina;2025-07-01 00:00:00
1535;Cliente_1535;oeiras;2025-07-25 00:00:00
1536;Cliente_1536;picos;2025-10-11 00:00:00
1537;Cliente_1537;picos;2026-05-02 00:00:00
1538;Cliente_1538;oeiras;2026-03-13 00:00:00
1539;Cliente_1539;floriano;2025-12-13 00:00:00
1540;Cliente_1540;picos;2025-10-09 00:00:00
1541;Cliente_1541;teresina;2025-03-01 00:00:00
1542;Cliente_1542;picos;2025-11-12 00:00:00
1543;Cliente_1543;teresina;2025-05-21 00:00:00
1544;Cliente_1544;teresina;2025-10-09 00:00:00
1545;Cliente_1545;oeiras;2026-04-26 00:00:00
1546;Cliente_1546;teresina;2025-11-09 00:00:00
1547;Cliente_1547;teresina;2025-01-09 00:00:00
1548;Cliente_1548;teresina;2026-02-19 00:00:00
1549;Cliente_1549;teresina;2026-04-02 00:00:00
1550;Cliente_1550;picos;2026-04-26 00:00:00
1551;Cliente_1551;picos;2025-04-18 00:00:00
1552;Cliente_1552;picos;2025-06-09 00:00:00
1553;Cliente_1553;teresina;2025-03-04 00:00:00
1554;Cliente_1554;picos;2026-04-30 00:00:00
1555;Cliente_1555;picos;2026-01-31 00:00:00
1556;Cliente_1556;picos;2025-01-21 00:00:00
1557;Cliente_1557;teresina;2025-08-05 00:00:00
1558;Cliente_1558;desconhecido;2025-04-02 00:00:00
1559;Cliente_1559;picos;2025-02-13 00:00:00
1560;Cliente_1560;picos;2025-06-17 00:00:00
1561;Cliente_1561;picos;2025-08-26 00:00:00
1562;Cliente_1562;floriano;2025-07-03 00:00:00
1563;Cliente_1563;teresina;2025-03-03 00:00:00
1564;Cliente_1564;teresina;2025-07-29 00:00:00
1565;Cliente_1565;picos;2025-12-11 00:00:00
1566;Cliente_1566;picos;2026-04-03 00:00:00
